Contract Year,Contract ID,FHIR Provider Directory API URL,Last Entered Date
2027,"H4711 - COVENTRY HEALTH CARE OF NEBRASKA, INC.",https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,H4733 - COMMUNITY HEALTH GROUP,https://api-chgsd-prd.safhir.io/v1/api/provider-directory/,6/29/26 14:33
2027,"H4739 - SELECT HEALTH OF SOUTH CAROLINA, INC.",https://api-ext.amerihealthcaritas.com/SCDS/provider-api/swagger-ui/,7/7/26 16:32
2027,H4808 - DEVOTED HEALTH INSURANCE COMPANY OF COLORADO INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,H4835 - AETNA BETTER HEALTH OF OKLAHOMA INC.,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,"H4847 - WELLCARE OF SOUTH CAROLINA, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:33
2027,H4869 - GOLD KIDNEY OF ARIZONA,https://api.aaneelconnect.com/cms/r4/goldkidney-provider-directory-2027,7/10/26 12:37
2027,H4875 - PRIORITY HEALTH,https://eppoa.spectrumhealth.org/FHIRProxy/api/FHIR/BulkPublish/Public/H4875_2027/MPF,8/24/26 09:06
2027,"H4882 - HEALTHPARTNERS, INC.",https://api-developerportal.healthpartners.com/interop/external/fhir,7/10/26 15:11
2027,"H4909 - ANTHEM INSURANCE COMPANIES, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:19
2027,H4931 - BANNER - UNIVERSITY CARE ADVANTAGE,https://www.bannerhealthnetwork.com/CMS_Provider_Directory/H4931/FHIR/2027/index.json,6/24/26 18:52
2027,"H4939 - ARCADIAN HEALTH PLAN, INC.",,
2027,H4961 - ALIGNMENT HEALTH PLAN,https://adasgateway.ahcusa.com/providerfhir/Practitioner,6/30/26 16:06
2027,H4982 - AETNA BETTER HEALTH OF CALIFORNIA INC.,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,H5008 - CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,https://flex.optum.com/fhirpublic,7/9/26 09:12
2027,H5009 - REGENCE BLUESHIELD,https://providers.regence.com/api/provider-fhir-service/v1/fhir,7/1/26 16:09
2027,"H5015 - TEXAS INDEPENDENCE HEALTH PLAN, INC.",https://api-tihp-prd.safhir.io/v1/api/provider-directory,7/8/26 10:17
2027,H5050 - KAISER FOUNDATION HEALTH PLAN OF WASHINGTON,https://kpx-service-bus.kp.org/service/hp/mhpo/healthplanproviderv1rc,7/9/26 19:52
2027,"H5087 - WELLCARE OF CALIFORNIA, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,H5106 - HIGHMARK SENIOR SOLUTIONS COMPANY,https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HMWV/Practitioner,8/27/26 15:42
2027,H5119 - CONTRA COSTA COUNTY MEDICAL SERVICE DBA CONTRA COSTA HEALTH PLAN,https://ihyml0v6d9.execute-api.us-east-1.amazonaws.com/hxprod/metadata,7/10/26 17:14
2027,H5141 - CLOVER INSURANCE COMPANY,https://public-api.cloverhealth.com/swagger,7/9/26 14:24
2027,H5163 - VERDA HEALTH PLAN OF TEXAS INC,https://verdahptx.com/fhir-provider-api-2026/,7/10/26 18:29
2027,H5177 - DEVOTED HEALTH INSURANCE COMPANY OF MICHIGAN,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H5178 - HUMANA HEALTH PLAN, INC.",,
2027,"H5209 - Molina Healthcare of Wisconsin, Inc.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:49
2027,"H5211 - SECURITY HEALTH PLAN OF WISCONSIN, INC.",https://fhir.securityhealth.org/hspd/r4/,7/7/26 10:41
2027,H5215 - NETWORK HEALTH INSURANCE CORPORATION,https://data.networkhealth.com/plan-finder/h5215_index.json,9/4/26 12:56
2027,H5216 - HUMANA INSURANCE COMPANY,,
2027,"H5253 - UNITEDHEALTHCARE OF WISCONSIN, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,H5262 - QUARTZ HEALTH PLAN CORPORATION,https://quartzfhir.healthsparq.com/api/provider-fhir-service/v1/fhir/,6/30/26 16:40
2027,"H5272 - ABSOLUTE TOTAL CARE, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H5294 - SUPERIOR HEALTHPLAN, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H5296 - ALIGNMENT HEALTH PLAN OF NORTH CAROLINA, INC.",https://adasgateway.ahcusa.com/providerfhir/Practitioner,6/30/26 16:06
2027,H5299 - DEVOTED HEALTH PLAN OF NORTH CAROLINA INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,H5302 - AETNA HEALTH INC. (GA),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,"H5314 - TUFTS HEALTH PUBLIC PLANS, INC.",https://api-thp-prd.safhir.io/v1/api/provider-directory/cms-hpms-manifest/thp-h5314-nnn,7/6/26 15:49
2027,H5322 - CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO.,https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,"H5325 - COVENTRY HEALTH CARE OF KANSAS, INC.",https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,H5334 - DEVOTED HEALTH INSURANCE COMPANY OF NEW YORK,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,H5361 - AMERIHEALTH INSURANCE COMPANY OF NEW JERSEY,https://eapics.amerihealth.com/provider/v1/fhir,6/30/26 13:22
2027,"H5374 - LONGEVITY HEALTH PLAN OF NORTH CAROLINA, INC.",https://nc26fhir.longevityhealthplan.com,6/30/26 15:37
2027,"H5377 - HUMANA MEDICAL PLAN OF PENNSYLVANIA, INC.",,
2027,"H5397 - DEVOTED HEALTH PLAN OF HAWAII, INC.",https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H5410 - HEALTHSPRING OF FLORIDA, INC.",https://data.healthspring.healthlx.com:8003,7/10/26 18:22
2027,"H5420 - Preferred Care Network, Inc.",https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,H5422 - BLUE CROSS BLUE SHIELD HEALTHCARE PLAN OF GEORGIA,https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:19
2027,H5425 - SCAN HEALTH PLAN,https://providerdirectory.scanhealthplan.com,7/7/26 15:24
2027,"H5427 - FREEDOM HEALTH, INC.",https://api.aaneelconnect.com/cms/r4/freedom-provider-directory-2027,7/10/26 08:04
2027,"H5431 - HEALTHSUN HEALTH PLANS, INC.",https://api.aaneelconnect.com/cms/r4/healthsun-provider-directory-2027,7/10/26 08:04
2027,H5433 - ORANGE COUNTY HEALTH AUTHORITY,https://cms.caloptima.org/MPF/H5433/indexfhir.json,7/9/26 18:41
2027,"H5434 - BLUE CROSS AND BLUE SHIELD OF FLORIDA, INC.",https://apigw.bcbsfl.com/interop/interop-developer-portal/emr/api/v1/fhir/,7/10/26 08:10
2027,H5439 - HEALTH NET LIFE INSURANCE COMPANY,https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H5447 - COMMUNITY FIRST HEALTH PLANS, INC.",https://medicare.communityfirsthealthplans.com/index-medicare.json,8/6/26 10:30
2027,H5453 - DEVOTED HEALTH INSURANCE COMPANY OF GEORGIA INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H5471 - SIMPLY HEALTHCARE PLANS, INC.",https://totalview.healthos.Wellpoint.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:19
2027,H5472 - ALIGNMENT HEALTH INSURANCE COMPANY OF ARIZONA INC,https://adasgateway.ahcusa.com/providerfhir/Practitioner,6/30/26 16:06
2027,"H5475 - MERIDIAN HEALTH PLAN OF MICHIGAN, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H5496 - IMPERIAL HEALTH PLAN OF CALIFORNIA, INC.",https://developers.imperialhealthholdings.com/api/getProviderList,7/10/26 20:19
2027,H5521 - AETNA LIFE INSURANCE COMPANY,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:12
2027,H5522 - AETNA LIFE INSURANCE COMPANY,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:22
2027,"H5525 - HUMANA BENEFIT PLAN OF ILLINOIS, INC.",,
2027,H5526 - Highmark Western and Northeastern New York Inc.,https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HMNY/Practitioner,8/27/26 15:41
2027,"H5533 - UPMC HEALTH NETWORK, INC.",https://apis.upmchp.com/FHIR/R4/Group/Providerdirectory/$export,7/24/26 13:29
2027,H5549 - VNS CHOICE,https://api.vnshealthfhir.com/r4/public/Practitioner,8/6/26 09:17
2027,"H5577 - MCS ADVANTAGE, INC.",https://api.mcsfhir.com/r4/public/Practitioner,8/27/26 14:11
2027,H5580 - MERCY CARE,https://apif1.aetna.com/fhir/v1/providerdirectory/insuranceplan   https://apif1.aetna.com/fhir/v1/providerdirectory/location   https://apif1.aetna.com/fhir/v1/providerdirectory/organization   https://apif1.aetna.com/fhir/v1/providerdirectory/organizationaffiliation    https://apif1.aetna.com/fhir/v1/providerdirectory/practitioner    https://apif1.aetna.com/fhir/v1/providerdirectory/practitionerrole,7/6/26 13:04
2027,"H5587 - HEALTH CHOICE ARIZONA, INC.",,
2027,"H5590 - Bridgeway Health Solutions of Arizona, Inc.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H5591 - MARTIN'S POINT GENERATIONS ADVANTAGE, INC.",https://api-MPHC-prd.safhir.io/v1/api/provider-directory,7/8/26 17:46
2027,H5593 - AETNA HEALTH OF IOWA INC.,https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:22
2027,"H5594 - OPTIMUM HEALTHCARE, INC.",https://api.aaneelconnect.com/cms/r4/optimum-provider-directory-2027,7/10/26 08:04
2027,H5599 - NEW YORK QUALITY HEALTHCARE CORPORATION,https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H5608 - DENVER HEALTH MEDICAL PLAN, INC.",https://www.denverhealthmedicalplan.org/transparency-coverage-co,9/2/26 14:44
2027,"H5619 - ARCADIAN HEALTH PLAN, INC.",,
2027,"H5628 - MOLINA HEALTHCARE OF UTAH, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:50
2027,"H5652 - SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,H5692 - SANTA CRUZ MONTEREY MERCED SAN BENITO MARIPOSA MANAGED MEDICAL CARE COMMISSION,https://us120.fhir.edifecsfedcloud.com/ccah/fhir/pd/R4/,7/9/26 19:35
2027,H5703 - SOUTH COUNTRY HEALTH ALLIANCE,https://api.mnschafhir.com/r4/public/Practitioner,7/8/26 14:56
2027,H5718 - DEVOTED HEALTH INSURANCE COMPANY OF KENTUCKY INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,H5734 - SAN JOAQUIN COUNTY HEALTH COMMISSION,https://uat120.fhir.edifecsfedcloud.com/hpsj_pdfhir,7/10/26 14:41
2027,"H5767 - MEDCARE PARTNERS HEALTH PLAN OF TEXAS, LLC",https://providerdirectory.mcpartnerstx.com/fhir,7/10/26 02:00
2027,"H5774 - TRIPLE S ADVANTAGE, INC.",https://fdp.edifecsfedcloud.com/#/portal/triple.s/fhir-apis,7/8/26 11:49
2027,"H5779 - MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,H5793 - AETNA HEALTH INC. (CT),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:23
2027,"H5823 - MOLINA HEALTHCARE OF WASHINGTON, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:50
2027,H5826 - COMMUNITY HEALTH PLAN OF WASHINGTON,https://chpw-prd-prvdr.smilecdr.com/endpoint-fhir-rest,7/9/26 23:57
2027,"H5828 - WELLPOINT TENNESSEE, INC.",https://totalview.healthos.Wellpoint.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:20
2027,"H5843 - BANNER HEALTH PLAN, INC.",https://www.bannerhealthnetwork.com/CMS_Provider_Directory/H5843/FHIR/2027/index.json,6/24/26 18:52
2027,H5852 - AIDS HEALTHCARE FOUNDATION,https://url.us.m.mimecastprotect.com/s/poWxCXDw2ruNxV8ZuDikfWDtoF?domain=api.ahffhir.com,7/10/26 13:10
2027,"H5854 - ANTHEM HEALTH PLANS, INC.",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:20
2027,"H5859 - HEALTH PLAN OF CAREOREGON, INC.",https://us120.fhir.m2.edifecsfedcloud.com/cor_pd/practitionerrole,7/9/26 11:20
2027,H5883 - BLUE CARE NETWORK OF MICHIGAN,https://cms-uat.healthsparq.com/mpf/v1/H5883/2027/H5883-2027-index.json,8/3/26 11:09
2027,"H5926 - MOLINA HEALTHCARE OF MICHIGAN, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:50
2027,H5928 - California Physicians' Service,https://api.blueshieldca.com/bsc/fhir/fhir-server/api/v4/cloud/provider-directory/metadata,7/8/26 14:49
2027,"H5932 - GATEWAY HEALTH PLAN, INC.",https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HMPAMS/Practitioner,8/27/26 15:40
2027,H5938 - CAPITAL HEALTH PLAN,https://api.capitalhealthplanfhir.com/r4/public-ma/,7/9/26 11:14
2027,H5943 - SCAN HEALTH PLAN,https://providerdirectory.scanhealthplan.com,7/7/26 15:24
2027,H5945 - PROMINENCE HEALTHFIRST,,
2027,"H5959 - BCBSM, Inc.",https://fhir-developer.bluecrossmn.com/provider-directory,7/9/26 13:11
2027,H5969 - ALOHACARE,https://st.edifecscloud.com/alc_pd,7/1/26 16:41
2027,H5970 - HUMANA INSURANCE COMPANY OF NEW YORK,,
2027,"H5989 - HEALTHFIRST HEALTH PLAN, INC.",https://hf-fhir-provider-directory-sys-api-prod.us-e1.cloudhub.io,7/10/26 13:28
2027,H5991 - HEALTH INSURANCE PLAN OF GREATER NEW YORK,https://prodtzinterop.developer.healthtranzformdev.com/api-details#api=mt-provider-directory&operation=getMetadata,7/8/26 12:12
2027,"H5992 - SENIOR WHOLE HEALTH OF NEW YORK, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:50
2027,H6018 - DEVOTED HEALTH INSURANCE COMPANY OF PENNSYLVANIA INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,H6019 - SAN MATEO HEALTH COMMISSION,https://api.hpsmfhir.com/r4/public/Practitioner,7/9/26 16:55
2027,"H6158 - USABLE HMO, INC.",https://arkbluecross.healthsparq.com/api/provider-fhir-service,9/4/26 10:32
2027,H6170 - CHAMPION HEALTH PLAN OF CALIFORNIA INC,,
2027,H6194 - MULTICARE HEALTH PLAN,https://opala.tech/provdir/multicare-health-plan/v1/fhir-r4,7/10/26 14:19
2027,"H6200 - ESSENCE HEALTHCARE PPO, INC.",https://data.healthlx.com:8004/LMRS,7/1/26 15:58
2027,H6224 - HIGHMARK HEALTH OPTIONS WEST VIRGINIA INC.,https://apicmsqa.hmhs.com/cms/fhir/v4/providers/HMWVMS/Practitioner,8/27/26 15:41
2027,H6237 - REGENCE BLUECROSS BLUESHIELD OF OREGON,https://providers.regence.com/api/provider-fhir-service/v1/fhir,7/1/26 17:03
2027,H6248 - COMMUNITY HEALTH GROUP,https://api-chgsd-prd.safhir.io/v1/api/provider-directory/,6/29/26 14:33
2027,H6303 - AETNA BETTER HEALTH INC. (CT),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:25
2027,H6309 - HEALTHPARTNERS INSURANCE COMPANY,https://api-developerportal.healthpartners.com/interop/external/fhir,7/10/26 15:11
2027,"H6316 - MISSOURI CARE, INCORPORATED",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:21
2027,"H6322 - MCLAREN HEALTH PLAN, INC.",https://api.mclarenfhir.com/r4/public-ma/Practitioner,7/8/26 13:30
2027,"H6341 - AMERIHEALTH MICHIGAN, INC.",https://api-ext.amerihealthcaritas.com/MIDS/provider-api/swagger-ui/,7/7/26 16:32
2027,"H6345 - PRUITTHEALTH PREMIER NORTH CAROLINA, LLC",https://fhir.curanahealth.com/,7/8/26 00:27
2027,H6348 - COORDINATED CARE CORPORATION,https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,"H6351 - LIBERTY ADVANTAGE, LLC",https://api.insurelytix.com/fhir/r4/tenants/liberty-medicare-advantage.insurelytix.com,8/27/26 08:59
2027,"H6368 - ELITE HEALTH PLAN, INC.",https://www.elitehealthplan.com/jsonproviderlist,7/10/26 11:43
2027,"H6378 - AMERIHEALTH CARITAS FLORIDA, INC.",https://api-ext.amerihealthcaritas.com/FLDS/provider-api/swagger-ui/,7/7/26 16:32
2027,"H6396 - CARESOURCE OHIO, INC.",https://orchestrateserver.caresource.careevolution.com/api/fhir/provider-directory/metadata,7/10/26 18:34
2027,H6399 - AETNA BETTER HEALTH INC. (NJ),https://apif1.aetna.com/fhir/v1/providerdirectorydata/healthcareservice  https://apif1.aetna.com/fhir/v1/providerdirectorydata/insuranceplan  https://apif1.aetna.com/fhir/v1/providerdirectorydata/location  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organization  https://apif1.aetna.com/fhir/v1/providerdirectorydata/organizationaffiliation   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitioner   https://apif1.aetna.com/fhir/v1/providerdirectorydata/practitionerrole,7/1/26 14:25
2027,"H6407 - AMERIHEALTH HMO, INC",https://eapics.amerihealth.com/provider/v1/fhir,6/30/26 13:23
2027,"H6453 - HMO LOUISIANA, INC.",https://gateway.api.lablue.com/ProviderDirectory/,7/13/26 14:02
2027,"H6474 - CHAMPION HEALTH PLAN OF NEVADA, INC.",,
2027,"H6515 - MOLINA HEALTHCARE OF TEXAS, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:50
2027,"H6529 - SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC.",https://fa-itae-provportal-prd-eus2-egg3gpcxawceeggf.eastus2-01.azurewebsites.net/api/prov-search,7/28/26 12:14
2027,"H6545 - Devoted Health Insurance Company of Illinois, Inc.",https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H6550 - SUNFLOWER STATE HEALTH PLAN, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,H6566 - LAGNIAPPE ADVANTAGE INSURANCE COMPANY,https://fhir.curanahealth.com/,7/8/26 00:27
2027,"H6585 - MOLINA HEALTHCARE OF NEBRASKA, INC.",https://developer.interop.molinahealthcare.com/api-details#api=trizetto-provider-directory&operation=607f68d1bc005120b15c2c6f,7/9/26 18:50
2027,"H6586 - DEVOTED HEALTH INSURANCE COMPANY OF ARIZONA, INC.",https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H6595 - UNITEDHEALTHCARE OF WISCONSIN, INC.",https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,H6622 - HUMANA WI HEALTH ORGANIZATION INSURANCE CORP,,
2027,"H6652 - AMERICAN HEALTH PLAN OF FL, INC.",https://api-ahp-prd.safhir.io/v1/api/provider-directory/metadata,7/10/26 10:37
2027,H6697 - ALIGNMENT HEALTH ADVANTAGE PLAN INC.,https://adasgateway.ahcusa.com/providerfhir/Practitioner1,6/30/26 16:07
2027,"H6706 - UnitedHealthcare Benefits of Texas, Inc.",https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,H6723 - MEDICAL MUTUAL OF OHIO,https://fhirprovider.medmutual.com/provider/R4,7/2/26 14:28
2027,H6743 - ATRIO HEALTH PLANS,https://client-api.providerlenz.com/api/publicAPI/LoadFHIRDirectoryProviders/ATRIO,7/10/26 17:55
2027,H6765 - AMERICAN HEALTH PLAN OF IOWA INC,https://api-ahp-prd.safhir.io/v1/api/provider-directory/metadata,7/10/26 10:37
2027,"H6776 - ELDERSERVE HEALTH, INC.",https://fhir.elderservehealth.org/fhir/metadata,7/9/26 14:14
2027,H6813 - DEVOTED HEALTH INSURANCE COMPANY OF TEXAS,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H6815 - HEALTH NET HEALTH PLAN OF OREGON, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:34
2027,H6824 - UNITEDHEALTHCARE INSURANCE COMPANY,https://flex.optum.com/fhirpublic,7/9/26 09:13
2027,"H6832 - ALIGN SENIOR CARE MI, LLC",https://fhir.curanahealth.com/,7/8/26 00:27
2027,"H6847 - Mass General Brigham Health Plan, Inc.",https://api.allwayshealthfhir.com/r4/public_mgbhp/Practitioner,7/10/26 23:05
2027,H6852 - DEVOTED HEALTH PLAN OF PENNSYLVANIA INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H6876 - ZING HEALTH OF MICHIGAN, INC.",https://api.zinghealthfhir.com/r4/public/,7/9/26 09:46
2027,"H6959 - ISNP VENTURES, LLC",https://fhir.curanahealth.com/,7/8/26 00:27
2027,"H6971 - MERIDIAN HEALTH PLAN OF ILLINOIS, INC.",https://iopc-pd.api.centene.com/iopc/pd/fhir/providerdirectory,7/10/26 15:35
2027,"H6988 - Anthem HP, LLC",https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:21
2027,H6994 - DEVOTED HEALTH PLAN OF VIRGINIA INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,H7006 - ATRIO HEALTH PLANS,https://client-api.providerlenz.com/api/publicAPI/LoadFHIRDirectoryProviders/ATRIO,7/10/26 17:56
2027,"H7020 - HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",https://data.healthspring.healthlx.com:8003,7/10/26 18:22
2027,H7028 - DEVOTED HEALTH INSURANCE COMPANY OF SOUTH CAROLINA INC,https://fhir.devoted.com/fhir,6/25/26 13:26
2027,"H7063 - BLUECROSS BLUESHIELD KANSAS SOLUTIONS, INC.",https://api.secure.bcbsks.com/bcbsks/fhir-prov-dire/api/v4,7/29/26 17:31
2027,"H7074 - ALIGNMENT HEALTH PLAN OF NORTH CAROLINA, INC.",https://adasgateway.ahcusa.com/providerfhir/Practitioner,6/30/26 16:07
2027,H7093 - COMMUNITY INSURANCE COMPANY,https://totalview.healthos.anthem.com/resources/unregistered/api/v1/fhir/cms_mandate/mcd/,7/8/26 17:21
2027,"H7123 - UPMC HEALTH COVERAGE, INC.",https://apis.upmchp.com/FHIR/R4/Group/Providerdirectory/$export,7/24/26 13:29
